2022-06-23 00:54:20 startup archives unpack
2022-06-23 00:55:29 status unpacked x11proto-input-dev:all 2.3.2-1
2022-06-23 00:55:29 status half-configured x11proto-input-dev:all 2.3.2-1
2022-06-23 00:55:29 status installed x11proto-input-dev:all 2.3.2-1
2022-06-23 00:55:29 configure libxslt1-dev:amd64 1.1.29-2.1+deb9u2 <none>
2022-06-23 00:55:29 status unpacked libxslt1-dev:amd64 1.1.29-2.1+deb9u2
2022-06-23 00:55:29 status half-configured libxslt1-dev:amd64 1.1.29-2.1+deb9u2
2022-06-23 00:55:29 status installed libxslt1-dev:amd64 1.1.29-2.1+deb9u2
2022-06-23 00:55:29 configure libtool:all 2.4.6-2 <none>
2022-06-23 00:55:29 status unpacked libtool:all 2.4.6-2
2022-06-23 00:55:29 status half-configured libtool:all 2.4.6-2
2022-06-23 00:55:29 status installed libtool:all 2.4.6-2
2022-06-23 00:55:29 configure python3.5:amd64 3.5.3-1+deb9u5 <none>
2022-06-23 00:55:29 status unpacked python3.5:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:29 status half-configured python3.5:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:30 status installed python3.5:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:30 configure libpython3-stdlib:amd64 3.5.3-1 <none>
2022-06-23 00:55:30 status unpacked libpython3-stdlib:amd64 3.5.3-1
2022-06-23 00:55:30 status half-configured libpython3-stdlib:amd64 3.5.3-1
2022-06-23 00:55:30 status installed libpython3-stdlib:amd64 3.5.3-1
2022-06-23 00:55:30 configure libfontconfig1:amd64 2.11.0-6.7+b1 <none>
2022-06-23 00:55:30 status unpacked libfontconfig1:amd64 2.11.0-6.7+b1
2022-06-23 00:55:30 status half-configured libfontconfig1:amd64 2.11.0-6.7+b1
2022-06-23 00:55:30 status installed libfontconfig1:amd64 2.11.0-6.7+b1
2022-06-23 00:55:30 configure libsm6:amd64 2:1.2.2-1+b3 <none>
2022-06-23 00:55:30 status unpacked libsm6:amd64 2:1.2.2-1+b3
2022-06-23 00:55:30 status half-configured libsm6:amd64 2:1.2.2-1+b3
2022-06-23 00:55:30 status installed libsm6:amd64 2:1.2.2-1+b3
2022-06-23 00:55:30 configure libxcb-render0:amd64 1.12-1 <none>
2022-06-23 00:55:30 status unpacked libxcb-render0:amd64 1.12-1
2022-06-23 00:55:30 status half-configured libxcb-render0:amd64 1.12-1
2022-06-23 00:55:30 status installed libxcb-render0:amd64 1.12-1
2022-06-23 00:55:30 configure libdjvulibre-dev:amd64 3.5.27.1-7+deb9u2 <none>
2022-06-23 00:55:30 status unpacked libdjvulibre-dev:amd64 3.5.27.1-7+deb9u2
2022-06-23 00:55:30 status half-configured libdjvulibre-dev:amd64 3.5.27.1-7+deb9u2
2022-06-23 00:55:30 status installed libdjvulibre-dev:amd64 3.5.27.1-7+deb9u2
2022-06-23 00:55:30 configure libtiff5-dev:amd64 4.0.8-2+deb9u8 <none>
2022-06-23 00:55:30 status unpacked libtiff5-dev:amd64 4.0.8-2+deb9u8
2022-06-23 00:55:30 status half-configured libtiff5-dev:amd64 4.0.8-2+deb9u8
2022-06-23 00:55:30 status installed libtiff5-dev:amd64 4.0.8-2+deb9u8
2022-06-23 00:55:30 configure libx11-6:amd64 2:1.6.4-3+deb9u4 <none>
2022-06-23 00:55:30 status unpacked libx11-6:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:30 status half-configured libx11-6:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:30 status installed libx11-6:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:30 configure gcc:amd64 4:6.3.0-4 <none>
2022-06-23 00:55:30 status unpacked gcc:amd64 4:6.3.0-4
2022-06-23 00:55:30 status half-configured gcc:amd64 4:6.3.0-4
2022-06-23 00:55:30 status installed gcc:amd64 4:6.3.0-4
2022-06-23 00:55:30 configure libwebp-dev:amd64 0.5.2-1+deb9u1 <none>
2022-06-23 00:55:30 status unpacked libwebp-dev:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:30 status half-configured libwebp-dev:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:30 status installed libwebp-dev:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:30 configure x11proto-xext-dev:all 7.3.0-1 <none>
2022-06-23 00:55:30 status unpacked x11proto-xext-dev:all 7.3.0-1
2022-06-23 00:55:30 status half-configured x11proto-xext-dev:all 7.3.0-1
2022-06-23 00:55:30 status installed x11proto-xext-dev:all 7.3.0-1
2022-06-23 00:55:30 configure krb5-multidev:amd64 1.15-1+deb9u3 <none>
2022-06-23 00:55:30 status unpacked krb5-multidev:amd64 1.15-1+deb9u3
2022-06-23 00:55:30 status half-configured krb5-multidev:amd64 1.15-1+deb9u3
2022-06-23 00:55:30 status installed krb5-multidev:amd64 1.15-1+deb9u3
2022-06-23 00:55:30 configure libjpeg-dev:all 1:1.5.1-2+deb9u2 <none>
2022-06-23 00:55:30 status unpacked libjpeg-dev:all 1:1.5.1-2+deb9u2
2022-06-23 00:55:30 status half-configured libjpeg-dev:all 1:1.5.1-2+deb9u2
2022-06-23 00:55:30 status installed libjpeg-dev:all 1:1.5.1-2+deb9u2
2022-06-23 00:55:30 configure libfreetype6-dev:amd64 2.6.3-3.2+deb9u2 <none>
2022-06-23 00:55:30 status unpacked libfreetype6-dev:amd64 2.6.3-3.2+deb9u2
2022-06-23 00:55:30 status half-configured libfreetype6-dev:amd64 2.6.3-3.2+deb9u2
2022-06-23 00:55:30 status installed libfreetype6-dev:amd64 2.6.3-3.2+deb9u2
2022-06-23 00:55:30 configure libice-dev:amd64 2:1.0.9-2 <none>
2022-06-23 00:55:30 status unpacked libice-dev:amd64 2:1.0.9-2
2022-06-23 00:55:30 status half-configured libice-dev:amd64 2:1.0.9-2
2022-06-23 00:55:30 status installed libice-dev:amd64 2:1.0.9-2
2022-06-23 00:55:30 configure libxcomposite1:amd64 1:0.4.4-2 <none>
2022-06-23 00:55:30 status unpacked libxcomposite1:amd64 1:0.4.4-2
2022-06-23 00:55:30 status half-configured libxcomposite1:amd64 1:0.4.4-2
2022-06-23 00:55:30 status installed libxcomposite1:amd64 1:0.4.4-2
2022-06-23 00:55:30 configure libxcb-shm0:amd64 1.12-1 <none>
2022-06-23 00:55:30 status unpacked libxcb-shm0:amd64 1.12-1
2022-06-23 00:55:30 status half-configured libxcb-shm0:amd64 1.12-1
2022-06-23 00:55:30 status installed libxcb-shm0:amd64 1.12-1
2022-06-23 00:55:30 configure libxpm4:amd64 1:3.5.12-1 <none>
2022-06-23 00:55:30 status unpacked libxpm4:amd64 1:3.5.12-1
2022-06-23 00:55:30 status half-configured libxpm4:amd64 1:3.5.12-1
2022-06-23 00:55:30 status installed libxpm4:amd64 1:3.5.12-1
2022-06-23 00:55:30 configure libxt6:amd64 1:1.1.5-1 <none>
2022-06-23 00:55:30 status unpacked libxt6:amd64 1:1.1.5-1
2022-06-23 00:55:30 status half-configured libxt6:amd64 1:1.1.5-1
2022-06-23 00:55:30 status installed libxt6:amd64 1:1.1.5-1
2022-06-23 00:55:30 configure libxrender1:amd64 1:0.9.10-1 <none>
2022-06-23 00:55:30 status unpacked libxrender1:amd64 1:0.9.10-1
2022-06-23 00:55:30 status half-configured libxrender1:amd64 1:0.9.10-1
2022-06-23 00:55:30 status installed libxrender1:amd64 1:0.9.10-1
2022-06-23 00:55:30 configure libxcb1-dev:amd64 1.12-1 <none>
2022-06-23 00:55:30 status unpacked libxcb1-dev:amd64 1.12-1
2022-06-23 00:55:30 status half-configured libxcb1-dev:amd64 1.12-1
2022-06-23 00:55:30 status installed libxcb1-dev:amd64 1.12-1
2022-06-23 00:55:30 configure g++:amd64 4:6.3.0-4 <none>
2022-06-23 00:55:30 status unpacked g++:amd64 4:6.3.0-4
2022-06-23 00:55:30 status half-configured g++:amd64 4:6.3.0-4
2022-06-23 00:55:30 status installed g++:amd64 4:6.3.0-4
2022-06-23 00:55:30 configure libavahi-client3:amd64 0.6.32-2+deb9u1 <none>
2022-06-23 00:55:30 status unpacked libavahi-client3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:30 status half-configured libavahi-client3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:30 status installed libavahi-client3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:30 configure libx11-dev:amd64 2:1.6.4-3+deb9u4 <none>
2022-06-23 00:55:30 status unpacked libx11-dev:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:30 status half-configured libx11-dev:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:30 status installed libx11-dev:amd64 2:1.6.4-3+deb9u4
2022-06-23 00:55:30 configure fontconfig:amd64 2.11.0-6.7+b1 <none>
2022-06-23 00:55:30 status unpacked fontconfig:amd64 2.11.0-6.7+b1
2022-06-23 00:55:31 status half-configured fontconfig:amd64 2.11.0-6.7+b1
2022-06-23 00:55:33 status installed fontconfig:amd64 2.11.0-6.7+b1
2022-06-23 00:55:33 configure libcups2:amd64 2.2.1-8+deb9u8 <none>
2022-06-23 00:55:33 status unpacked libcups2:amd64 2.2.1-8+deb9u8
2022-06-23 00:55:33 status half-configured libcups2:amd64 2.2.1-8+deb9u8
2022-06-23 00:55:33 status installed libcups2:amd64 2.2.1-8+deb9u8
2022-06-23 00:55:33 configure libfontconfig1-dev:amd64 2.11.0-6.7+b1 <none>
2022-06-23 00:55:33 status unpacked libfontconfig1-dev:amd64 2.11.0-6.7+b1
2022-06-23 00:55:33 status half-configured libfontconfig1-dev:amd64 2.11.0-6.7+b1
2022-06-23 00:55:33 status installed libfontconfig1-dev:amd64 2.11.0-6.7+b1
2022-06-23 00:55:33 configure libsm-dev:amd64 2:1.2.2-1+b3 <none>
2022-06-23 00:55:33 status unpacked libsm-dev:amd64 2:1.2.2-1+b3
2022-06-23 00:55:33 status half-configured libsm-dev:amd64 2:1.2.2-1+b3
2022-06-23 00:55:33 status installed libsm-dev:amd64 2:1.2.2-1+b3
2022-06-23 00:55:33 configure libxext6:amd64 2:1.3.3-1+b2 <none>
2022-06-23 00:55:33 status unpacked libxext6:amd64 2:1.3.3-1+b2
2022-06-23 00:55:33 status half-configured libxext6:amd64 2:1.3.3-1+b2
2022-06-23 00:55:33 status installed libxext6:amd64 2:1.3.3-1+b2
2022-06-23 00:55:33 configure libxfixes3:amd64 1:5.0.3-1 <none>
2022-06-23 00:55:33 status unpacked libxfixes3:amd64 1:5.0.3-1
2022-06-23 00:55:33 status half-configured libxfixes3:amd64 1:5.0.3-1
2022-06-23 00:55:33 status installed libxfixes3:amd64 1:5.0.3-1
2022-06-23 00:55:33 configure libkrb5-dev:amd64 1.15-1+deb9u3 <none>
2022-06-23 00:55:33 status unpacked libkrb5-dev:amd64 1.15-1+deb9u3
2022-06-23 00:55:33 status half-configured libkrb5-dev:amd64 1.15-1+deb9u3
2022-06-23 00:55:33 status installed libkrb5-dev:amd64 1.15-1+deb9u3
2022-06-23 00:55:33 configure libgdk-pixbuf2.0-0:amd64 2.36.5-2+deb9u2 <none>
2022-06-23 00:55:33 status unpacked libgdk-pixbuf2.0-0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 status half-configured libgdk-pixbuf2.0-0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 status installed libgdk-pixbuf2.0-0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 configure libxcb-shm0-dev:amd64 1.12-1 <none>
2022-06-23 00:55:33 status unpacked libxcb-shm0-dev:amd64 1.12-1
2022-06-23 00:55:33 status half-configured libxcb-shm0-dev:amd64 1.12-1
2022-06-23 00:55:33 status installed libxcb-shm0-dev:amd64 1.12-1
2022-06-23 00:55:33 configure libgd3:amd64 2.2.4-2+deb9u5 <none>
2022-06-23 00:55:33 status unpacked libgd3:amd64 2.2.4-2+deb9u5
2022-06-23 00:55:33 status half-configured libgd3:amd64 2.2.4-2+deb9u5
2022-06-23 00:55:33 status installed libgd3:amd64 2.2.4-2+deb9u5
2022-06-23 00:55:33 configure gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2 <none>
2022-06-23 00:55:33 status unpacked gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 status half-configured gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 status installed gir1.2-gdkpixbuf-2.0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 configure libxrender-dev:amd64 1:0.9.10-1 <none>
2022-06-23 00:55:33 status unpacked libxrender-dev:amd64 1:0.9.10-1
2022-06-23 00:55:33 status half-configured libxrender-dev:amd64 1:0.9.10-1
2022-06-23 00:55:33 status installed libxrender-dev:amd64 1:0.9.10-1
2022-06-23 00:55:33 configure libxcb-render0-dev:amd64 1.12-1 <none>
2022-06-23 00:55:33 status unpacked libxcb-render0-dev:amd64 1.12-1
2022-06-23 00:55:33 status half-configured libxcb-render0-dev:amd64 1.12-1
2022-06-23 00:55:33 status installed libxcb-render0-dev:amd64 1.12-1
2022-06-23 00:55:33 configure gtk-update-icon-cache:amd64 3.22.11-1 <none>
2022-06-23 00:55:33 status unpacked gtk-update-icon-cache:amd64 3.22.11-1
2022-06-23 00:55:33 status half-configured gtk-update-icon-cache:amd64 3.22.11-1
2022-06-23 00:55:33 status installed gtk-update-icon-cache:amd64 3.22.11-1
2022-06-23 00:55:33 configure libxcursor1:amd64 1:1.1.14-1+deb9u2 <none>
2022-06-23 00:55:33 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2022-06-23 00:55:33 status half-configured libxcursor1:amd64 1:1.1.14-1+deb9u2
2022-06-23 00:55:33 status installed libxcursor1:amd64 1:1.1.14-1+deb9u2
2022-06-23 00:55:33 configure libxext-dev:amd64 2:1.3.3-1+b2 <none>
2022-06-23 00:55:33 status unpacked libxext-dev:amd64 2:1.3.3-1+b2
2022-06-23 00:55:33 status half-configured libxext-dev:amd64 2:1.3.3-1+b2
2022-06-23 00:55:33 status installed libxext-dev:amd64 2:1.3.3-1+b2
2022-06-23 00:55:33 configure libpango-1.0-0:amd64 1.40.5-1 <none>
2022-06-23 00:55:33 status unpacked libpango-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 status half-configured libpango-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 status installed libpango-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 configure libwmf0.2-7:amd64 0.2.8.4-10.6 <none>
2022-06-23 00:55:33 status unpacked libwmf0.2-7:amd64 0.2.8.4-10.6
2022-06-23 00:55:33 status half-configured libwmf0.2-7:amd64 0.2.8.4-10.6
2022-06-23 00:55:33 status installed libwmf0.2-7:amd64 0.2.8.4-10.6
2022-06-23 00:55:33 configure libxrandr2:amd64 2:1.5.1-1 <none>
2022-06-23 00:55:33 status unpacked libxrandr2:amd64 2:1.5.1-1
2022-06-23 00:55:33 status half-configured libxrandr2:amd64 2:1.5.1-1
2022-06-23 00:55:33 status installed libxrandr2:amd64 2:1.5.1-1
2022-06-23 00:55:33 configure libxi6:amd64 2:1.7.9-1 <none>
2022-06-23 00:55:33 status unpacked libxi6:amd64 2:1.7.9-1
2022-06-23 00:55:33 status half-configured libxi6:amd64 2:1.7.9-1
2022-06-23 00:55:33 status installed libxi6:amd64 2:1.7.9-1
2022-06-23 00:55:33 configure libwmf-dev:amd64 0.2.8.4-10.6 <none>
2022-06-23 00:55:33 status unpacked libwmf-dev:amd64 0.2.8.4-10.6
2022-06-23 00:55:33 status half-configured libwmf-dev:amd64 0.2.8.4-10.6
2022-06-23 00:55:33 status installed libwmf-dev:amd64 0.2.8.4-10.6
2022-06-23 00:55:33 configure libcairo2:amd64 1.14.8-1+deb9u1 <none>
2022-06-23 00:55:33 status unpacked libcairo2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 status half-configured libcairo2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 status installed libcairo2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 configure libxinerama1:amd64 2:1.1.3-1+b3 <none>
2022-06-23 00:55:33 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2022-06-23 00:55:33 status half-configured libxinerama1:amd64 2:1.1.3-1+b3
2022-06-23 00:55:33 status installed libxinerama1:amd64 2:1.1.3-1+b3
2022-06-23 00:55:33 configure libxt-dev:amd64 1:1.1.5-1 <none>
2022-06-23 00:55:33 status unpacked libxt-dev:amd64 1:1.1.5-1
2022-06-23 00:55:33 status half-configured libxt-dev:amd64 1:1.1.5-1
2022-06-23 00:55:33 status installed libxt-dev:amd64 1:1.1.5-1
2022-06-23 00:55:33 configure libmagickcore-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:33 status unpacked libmagickcore-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status half-configured libmagickcore-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status installed libmagickcore-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 configure libxdamage1:amd64 1:1.1.4-2+b3 <none>
2022-06-23 00:55:33 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2022-06-23 00:55:33 status half-configured libxdamage1:amd64 1:1.1.4-2+b3
2022-06-23 00:55:33 status installed libxdamage1:amd64 1:1.1.4-2+b3
2022-06-23 00:55:33 configure libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1 <none>
2022-06-23 00:55:33 status unpacked libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 status half-configured libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 status installed libcairo-script-interpreter2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 configure libcairo-gobject2:amd64 1.14.8-1+deb9u1 <none>
2022-06-23 00:55:33 status unpacked libcairo-gobject2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 status half-configured libcairo-gobject2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 status installed libcairo-gobject2:amd64 1.14.8-1+deb9u1
2022-06-23 00:55:33 configure libpangoft2-1.0-0:amd64 1.40.5-1 <none>
2022-06-23 00:55:33 status unpacked libpangoft2-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 status half-configured libpangoft2-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 status installed libpangoft2-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 configure libmagickwand-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:33 status unpacked libmagickwand-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status half-configured libmagickwand-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status installed libmagickwand-6.q16-3:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 configure gir1.2-freedesktop:amd64 1.50.0-1+b1 <none>
2022-06-23 00:55:33 status unpacked gir1.2-freedesktop:amd64 1.50.0-1+b1
2022-06-23 00:55:33 status half-configured gir1.2-freedesktop:amd64 1.50.0-1+b1
2022-06-23 00:55:33 status installed gir1.2-freedesktop:amd64 1.50.0-1+b1
2022-06-23 00:55:33 configure imagemagick-6.q16:amd64 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:33 status unpacked imagemagick-6.q16:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status half-configured imagemagick-6.q16:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status installed imagemagick-6.q16:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 configure libpangocairo-1.0-0:amd64 1.40.5-1 <none>
2022-06-23 00:55:33 status unpacked libpangocairo-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 status half-configured libpangocairo-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 status installed libpangocairo-1.0-0:amd64 1.40.5-1
2022-06-23 00:55:33 configure libmagickcore-6.q16-3-extra:amd64 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:33 status unpacked libmagickcore-6.q16-3-extra:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status half-configured libmagickcore-6.q16-3-extra:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status installed libmagickcore-6.q16-3-extra:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 configure imagemagick:amd64 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:33 status unpacked imagemagick:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status half-configured imagemagick:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 status installed imagemagick:amd64 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:33 configure libgvc6:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:33 status unpacked libgvc6:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 status half-configured libgvc6:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 status installed libgvc6:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 configure librsvg2-2:amd64 2.40.21-0+deb9u1 <none>
2022-06-23 00:55:33 status unpacked librsvg2-2:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status half-configured librsvg2-2:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status installed librsvg2-2:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 configure librsvg2-common:amd64 2.40.21-0+deb9u1 <none>
2022-06-23 00:55:33 status unpacked librsvg2-common:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status half-configured librsvg2-common:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status installed librsvg2-common:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status triggers-pending libgdk-pixbuf2.0-0:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:33 configure gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1 <none>
2022-06-23 00:55:33 status unpacked gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status half-configured gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 status installed gir1.2-rsvg-2.0:amd64 2.40.21-0+deb9u1
2022-06-23 00:55:33 configure gnome-icon-theme:all 3.12.0-2 <none>
2022-06-23 00:55:33 status unpacked gnome-icon-theme:all 3.12.0-2
2022-06-23 00:55:33 status half-configured gnome-icon-theme:all 3.12.0-2
2022-06-23 00:55:33 status installed gnome-icon-theme:all 3.12.0-2
2022-06-23 00:55:33 configure libgtk2.0-0:amd64 2.24.31-2 <none>
2022-06-23 00:55:33 status unpacked libgtk2.0-0:amd64 2.24.31-2
2022-06-23 00:55:33 status half-configured libgtk2.0-0:amd64 2.24.31-2
2022-06-23 00:55:33 status installed libgtk2.0-0:amd64 2.24.31-2
2022-06-23 00:55:33 configure libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:33 status unpacked libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 status half-configured libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 status installed libgvc6-plugins-gtk:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 configure libgraphviz-dev:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:33 status unpacked libgraphviz-dev:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 status half-configured libgraphviz-dev:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 status installed libgraphviz-dev:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:33 configure python3:amd64 3.5.3-1 <none>
2022-06-23 00:55:33 status unpacked python3:amd64 3.5.3-1
2022-06-23 00:55:33 status half-configured python3:amd64 3.5.3-1
2022-06-23 00:55:34 status installed python3:amd64 3.5.3-1
2022-06-23 00:55:34 configure libglib2.0-dev:amd64 2.50.3-2+deb9u3 <none>
2022-06-23 00:55:34 status unpacked libglib2.0-dev:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:34 status half-configured libglib2.0-dev:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:34 status installed libglib2.0-dev:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:34 configure libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2 <none>
2022-06-23 00:55:34 status unpacked libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:34 status half-configured libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:34 status installed libgdk-pixbuf2.0-dev:amd64 2.36.5-2+deb9u2
2022-06-23 00:55:34 configure dh-python:all 2.20170125 <none>
2022-06-23 00:55:34 status unpacked dh-python:all 2.20170125
2022-06-23 00:55:34 status half-configured dh-python:all 2.20170125
2022-06-23 00:55:34 status installed dh-python:all 2.20170125
2022-06-23 00:55:34 configure libcairo2-dev:amd64 1.14.8-1+deb9u1 <none>
2022-06-23 00:55:34 status unpacked libcairo2-dev:amd64 1.14.8-1+deb9u1
